,CreditScore,Geography,NumOfProducts,IsActiveMember,vader_lexicon_score,age_category
986,566,0,1,0,0,2
987,569,2,1,0,0,2
988,659,2,2,1,0,1
989,722,0,1,0,0,3
990,655,0,2,0,0,2
991,615,0,2,1,0,2
992,752,1,2,1,0,3
993,661,2,1,0,0,1
994,838,2,2,0,0,3
995,610,2,3,1,0,1
996,811,2,2,1,0,3
997,587,2,1,1,0,4
998,811,1,2,1,0,1
999,759,0,1,0,0,2
1000,648,1,2,0,0,3
1001,788,0,2,1,0,3
1002,725,1,2,1,0,2
1003,646,0,2,0,0,3
1004,601,1,2,0,0,1
1005,521,1,3,0,0,4
1006,561,2,2,0,0,2
1007,564,0,1,1,0,3
1008,444,0,1,0,0,3
1009,650,2,1,1,0,4
1010,724,0,1,0,0,2
1011,719,2,1,1,0,2
1012,548,0,2,1,0,1
1013,635,2,2,1,0,1
1014,496,2,2,1,0,3
1015,676,0,1,1,0,2
1016,541,1,2,0,0,2
1017,778,1,1,0,0,3
1018,850,1,1,0,0,3
1019,633,0,1,0,0,1
1020,625,0,1,0,0,3
1021,485,2,2,1,0,1
1022,547,0,2,1,0,3
1023,642,0,2,1,0,1
1024,718,0,1,0,0,1
1025,582,0,2,0,0,1
1026,628,0,2,0,0,2
1027,737,1,1,1,0,2
1028,828,2,2,1,0,2
1029,609,2,1,1,0,4
1030,730,0,1,0,0,2
1031,631,0,2,0,0,1
1032,830,2,2,1,0,2
1033,645,0,2,1,0,1
1034,663,0,2,1,0,3
1035,678,2,1,0,0,1
1036,521,0,1,0,0,1
1037,625,0,2,1,0,1
1038,523,0,1,1,0,1
1039,714,0,1,1,0,4
1040,580,2,1,1,0,4
1041,722,0,2,0,0,1
1042,630,2,1,0,0,2
1043,579,0,2,0,0,2
1044,670,0,2,1,0,2
1045,588,2,2,0,0,2
1046,807,2,1,0,0,3
1047,726,0,1,0,0,3
1048,812,1,1,0,0,1
1049,631,1,1,0,0,2
1050,682,0,1,1,0,1
1051,625,2,1,1,0,3
1052,607,1,1,0,0,2
1053,600,2,1,1,0,3
1054,602,2,1,0,0,1
1055,545,2,2,1,0,4
1056,675,2,2,0,0,2
1057,581,0,1,0,0,3
1058,640,1,2,0,0,2
1059,850,0,1,0,0,2
1060,490,2,1,0,0,3
1061,710,2,2,1,0,2
1062,613,1,1,0,0,2
1063,812,0,1,1,0,2
1064,723,0,2,1,0,1
1065,512,0,2,0,0,2
1066,731,0,1,1,0,4
1067,650,1,2,0,0,1
1068,594,0,1,0,0,4
1069,844,0,1,0,0,2
1070,686,1,1,0,0,3
1071,695,1,1,1,0,4
1072,624,2,2,1,0,1
1073,503,2,2,0,0,2
1074,535,0,2,1,0,1
1075,743,1,2,1,0,1
1076,702,2,2,0,0,2
1077,658,0,1,0,0,1
1078,677,1,2,1,0,3
1079,664,0,1,1,0,1
1080,766,1,1,1,0,2
1081,461,2,1,0,0,2
1082,688,2,1,0,0,2
1083,678,0,2,0,0,1
1084,796,0,2,0,0,1
1085,803,0,1,0,0,3
1086,712,0,3,0,0,2
1087,498,0,2,0,0,1
1088,850,2,2,1,0,1
1089,628,0,2,1,0,4
1090,539,1,1,1,0,2
1091,732,0,1,1,0,2
1092,715,0,1,1,0,3
1093,651,0,2,1,0,2
1094,813,0,2,0,0,2
1095,692,0,1,0,0,1
1096,756,1,3,1,0,2
1097,543,0,2,0,0,2
1098,790,0,2,0,0,1
1099,494,2,2,1,0,2
1100,850,0,1,1,0,2
1101,703,2,2,0,0,1
1102,432,2,2,0,0,2
1103,512,1,2,0,0,1
1104,589,0,2,0,0,1
1105,514,0,1,0,0,3
1106,678,0,2,0,0,2
1107,420,1,1,0,0,2
1108,679,1,2,0,0,2
1109,595,0,2,0,0,1
1110,713,0,1,1,0,4
1111,833,1,1,1,0,4
1112,690,0,2,0,0,3
1113,731,1,1,0,0,1
1114,608,0,1,0,0,4
1115,479,2,1,1,0,3
1116,519,0,2,1,0,3
1117,731,0,3,0,0,3
1118,617,2,1,1,0,4
1119,756,2,2,0,0,1
1120,848,1,2,0,0,1
1121,809,0,2,0,0,1
1122,698,1,2,0,0,4
1123,779,1,1,1,0,2
1124,606,2,1,0,0,2
1125,612,1,1,1,0,4
1126,663,2,1,0,0,2
1127,549,1,2,1,0,3
1128,675,0,1,0,0,1
1129,669,0,1,1,0,2
1130,571,1,1,1,0,2
1131,500,2,1,0,0,2
1132,628,0,2,1,0,2
1133,559,0,2,1,0,2
1134,769,0,1,1,0,1
1135,733,1,2,0,0,1
1136,750,0,2,1,0,1
1137,583,0,2,0,0,3
1138,468,1,2,0,0,3
1139,727,2,1,1,0,4
1140,618,0,1,0,0,2
1141,617,0,2,1,0,2
1142,793,2,2,0,0,3
1143,630,0,2,1,0,3
1144,765,1,1,1,0,3
1145,546,0,1,0,0,1
1146,614,1,2,0,0,1
1147,593,1,3,0,0,1
1148,613,2,1,1,0,2
1149,655,0,2,0,0,2
1150,700,0,1,0,0,1
1151,826,2,1,1,0,1
1152,652,1,1,1,0,3
1153,755,1,1,0,0,3
1154,538,2,2,1,0,2
1155,729,0,1,0,0,2
1156,615,0,2,1,0,3
1157,700,2,1,1,0,4
1158,434,1,2,0,0,4
1159,729,2,2,0,0,2
1160,513,0,1,0,0,2
1161,755,0,1,0,0,3
1162,615,0,1,0,0,1
1163,747,1,2,1,0,1
1164,850,0,1,1,0,2
1165,712,1,2,0,0,3
1166,622,1,2,0,0,1
1167,548,0,1,1,0,2
1168,607,0,2,0,0,1
1169,653,0,1,1,0,2
1170,699,2,1,0,0,1
1171,693,1,1,0,0,2
1172,647,1,2,1,0,3
1173,478,2,2,0,0,2
1174,705,2,1,0,0,2
1175,719,2,2,0,0,2
1176,726,0,2,0,0,2
1177,626,0,2,0,0,1
1178,552,0,1,1,0,3
1179,807,1,2,0,0,1
1180,621,0,2,1,0,2
1181,651,1,1,1,0,1
1182,673,0,1,1,0,3
1183,652,0,2,1,0,2
1184,584,1,1,0,0,3
1185,756,0,1,1,0,2
1186,670,0,2,1,0,2
1187,765,0,1,1,0,3
1188,528,0,2,0,0,1
1189,701,0,1,1,0,2
1190,797,0,2,1,0,1
1191,639,1,1,1,0,1
1192,785,2,2,0,0,4
1193,363,2,3,0,0,1
1194,764,0,2,0,0,1
1195,676,0,1,1,0,3
1196,718,1,1,0,0,1
1197,590,2,2,0,0,2
1198,584,0,1,0,0,2
1199,645,0,1,1,0,3
1200,772,1,2,0,0,1
1201,399,1,1,0,0,3
1202,529,0,1,0,0,1
1203,463,0,1,1,0,2
1204,630,0,2,1,0,2
1205,780,0,1,1,0,4
1206,584,2,2,0,0,1
1207,752,1,1,1,0,1
1208,697,0,1,1,0,3
1209,850,0,2,0,0,1
1210,711,0,3,0,0,4
1211,452,0,2,1,0,1
1212,610,2,2,0,0,3
1213,694,0,2,1,0,1
1214,579,2,1,0,0,2
1215,745,2,1,0,0,4
1216,572,0,1,1,0,2
1217,505,1,2,1,0,1
1218,706,0,1,0,0,1
1219,693,1,2,1,0,3
1220,725,1,2,1,0,2
1221,791,0,2,0,0,2
1222,536,0,1,0,0,3
1223,699,2,2,1,0,3
1224,500,2,1,0,0,3
1225,707,2,1,1,0,4
1226,531,1,2,0,0,3
1227,557,0,2,0,0,1
1228,659,0,2,0,0,2
1229,575,2,2,1,0,1
1230,775,1,2,1,0,2
1231,772,2,1,0,0,1
1232,587,1,1,0,0,3
1233,667,1,2,0,0,2
1234,771,0,1,1,0,4
1235,523,1,1,1,0,4
1236,662,1,1,1,0,2
1237,717,0,2,0,0,3
1238,746,0,2,1,0,1
1239,569,0,2,0,0,1
1240,579,0,1,1,0,2
1241,519,0,2,1,0,1
1242,696,1,1,1,0,1
1243,693,1,1,1,0,1
1244,587,1,2,0,0,2
1245,626,0,1,0,0,3
1246,666,0,2,1,0,4
1247,512,0,2,0,0,1
1248,689,2,2,1,0,1
1249,803,0,2,1,0,1
1250,548,1,1,1,0,1
1251,588,1,1,0,0,2
1252,693,0,1,1,0,4
1253,499,1,2,0,0,4
1254,628,0,4,0,0,3
1255,624,2,2,1,0,3
1256,733,0,1,0,0,3
1257,628,0,2,1,0,2
1258,633,0,2,0,0,2
1259,559,1,2,1,0,2
1260,704,1,1,0,0,1
1261,744,1,2,0,0,2
1262,665,2,1,1,0,2
1263,638,0,1,0,0,3
1264,837,2,1,1,0,1
1265,534,0,3,0,0,4
1266,548,0,1,0,0,2
1267,837,1,1,1,0,2
1268,658,0,1,0,0,3
1269,554,0,2,1,0,2
1270,724,1,1,0,0,1
1271,723,0,1,1,0,3
1272,585,1,2,0,0,2
1273,474,0,2,0,0,2
1274,562,2,1,0,0,1
1275,719,0,1,1,0,1
1276,635,1,1,0,0,2
1277,743,0,2,1,0,3
1278,681,2,2,1,0,4
1279,521,0,2,1,0,2
1280,741,2,2,1,0,1
1281,790,2,1,0,0,3
1282,622,0,2,1,0,2
1283,669,0,1,1,0,3
1284,583,0,1,1,0,4
1285,520,2,1,1,0,4
1286,579,2,2,0,0,2
1287,698,2,1,0,0,2
1288,548,2,1,0,0,2
1289,672,1,1,0,0,2
1290,653,1,1,0,0,1
1291,734,2,1,0,0,2
1292,794,0,2,1,0,3
1293,641,0,2,1,0,1
1294,824,0,1,1,0,1
1295,534,2,1,0,0,2
1296,653,2,1,1,0,4
1297,498,0,2,1,0,2
1298,683,0,1,0,0,1
1299,618,1,2,1,0,3
1300,538,0,1,0,0,2
1301,643,2,1,1,0,2
1302,428,0,2,0,0,1
1303,593,1,2,0,0,1
1304,718,0,2,0,0,1
1305,811,1,1,0,0,4
1306,823,2,1,1,0,3
1307,645,2,2,0,0,3
1308,710,0,2,1,0,2
1309,591,2,2,0,0,1
1310,748,1,1,1,0,1
1311,850,0,1,1,0,2
1312,542,0,1,1,0,2
1313,809,0,2,1,0,2
1314,675,0,1,0,0,4
1315,607,2,1,0,0,1
1316,850,0,2,1,0,1
1317,789,0,1,0,0,2
1318,598,0,3,1,0,3
1319,756,1,2,1,0,3
1320,687,0,2,1,0,3
1321,724,0,2,0,0,2
1322,700,0,1,0,0,3
1323,635,2,2,0,0,3
1324,687,1,1,1,0,1
1325,613,0,1,1,0,3
1326,781,0,2,0,0,2
1327,703,2,1,1,0,1
1328,593,1,1,1,0,4
1329,743,0,1,0,0,2
1330,640,2,2,0,0,3
1331,849,1,2,1,0,2
1332,778,0,2,1,0,2
1333,539,1,1,0,0,2
1334,489,1,2,1,0,1
1335,568,2,1,0,0,3
1336,618,2,1,0,0,2
1337,710,1,2,0,0,1
1338,625,0,1,1,0,4
1339,682,2,1,1,0,3
1340,727,2,1,1,0,3
1341,794,0,3,0,0,3
1342,652,2,1,1,0,4
1343,670,2,1,0,0,3
1344,460,1,2,0,0,2
1345,568,2,2,0,0,1
1346,643,0,1,1,0,1
1347,521,0,2,1,0,2
1348,615,0,1,1,0,1
1349,575,2,1,0,0,3
1350,717,0,1,1,0,3
1351,648,0,1,0,0,4
1352,535,1,1,1,0,3
1353,626,2,2,0,0,1
1354,611,2,1,1,0,4
1355,734,2,1,1,0,2
1356,709,0,2,1,0,3
1357,591,0,2,1,0,3
1358,664,0,2,1,0,3
1359,431,0,1,1,0,2
1360,647,1,2,1,0,1
1361,578,0,2,1,0,1
1362,555,1,2,1,0,3
1363,775,2,2,1,0,1
1364,850,1,2,1,0,2
1365,625,0,1,0,0,3
1366,645,2,2,0,0,2
1367,608,1,1,1,0,3
1368,689,2,2,1,0,1
1369,652,1,1,1,0,3
1370,769,0,2,0,0,1
1371,611,0,1,0,0,3
1372,489,0,2,1,0,2
1373,528,1,1,0,0,3
1374,632,0,1,0,0,3
1375,429,0,2,1,0,1
1376,457,0,3,1,0,3
1377,768,2,1,1,0,3
1378,715,2,2,1,0,2
1379,668,1,1,1,0,1
1380,625,1,1,0,0,1
1381,846,0,3,0,0,3
1382,661,2,2,0,0,3
1383,571,0,1,1,0,1
1384,582,2,1,0,0,3
1385,716,0,1,1,0,2
1386,758,0,2,1,0,3
1387,725,0,1,1,0,4
1388,630,0,1,1,0,2
1389,627,0,1,0,0,4
1390,653,0,2,0,0,1
1391,775,1,2,1,0,2
1392,794,2,2,0,0,3
1393,831,0,1,0,0,1
1394,561,0,1,1,0,1
1395,705,2,2,0,0,3
1396,636,2,1,0,0,2
1397,487,1,2,1,0,3
1398,693,0,2,0,0,2
1399,517,2,2,0,0,1
1400,684,0,2,1,0,1
1401,620,2,2,0,0,3
1402,757,0,1,0,0,1
1403,739,0,1,1,0,1
1404,662,2,1,0,0,3
1405,359,0,1,0,0,3
1406,572,2,1,1,0,1
1407,721,0,1,1,0,4
1408,707,0,2,0,0,1
1409,444,0,1,0,0,2
1410,523,0,2,0,0,4
1411,685,1,2,1,0,1
1412,673,1,1,1,0,1
1413,503,1,2,0,0,1
1414,485,1,1,1,0,1
1415,799,1,2,1,0,1
1416,585,2,2,0,0,2
1417,607,1,2,1,0,1
1418,521,1,1,0,0,2
1419,535,0,1,1,0,3
1420,724,2,1,1,0,3
1421,520,1,1,0,0,1
1422,696,2,1,1,0,3
1423,657,1,2,1,0,1
1424,603,2,1,0,0,3
1425,726,0,1,1,0,3
1426,591,0,1,0,0,2
1427,792,1,1,0,0,4
1428,550,0,1,1,0,4
1429,601,0,1,1,0,1
1430,820,0,1,1,0,1
1431,667,0,1,0,0,3
1432,573,2,1,1,0,3
1433,755,0,2,1,0,4
1434,552,0,1,0,0,3
1435,598,2,2,0,0,3
1436,576,1,2,1,0,1
1437,670,0,1,1,0,1
1438,504,1,1,0,0,4
1439,778,0,1,1,0,4
1440,558,1,1,0,0,2
1441,627,2,1,1,0,3
1442,683,0,1,0,0,3
1443,556,0,3,0,0,3
1444,583,0,2,1,0,2
1445,705,0,1,0,0,1
1446,637,0,1,1,0,2
1447,697,2,1,1,0,4
1448,555,1,1,0,0,3
1449,594,1,2,0,0,1
1450,632,2,1,0,0,1
1451,551,0,2,1,0,2
1452,687,0,1,1,0,2
1453,672,0,1,1,0,4
1454,521,2,1,1,0,2
1455,686,1,2,1,0,2
1456,639,2,2,0,0,1
1457,850,0,2,1,0,4
1458,465,0,2,1,0,1
1459,817,0,1,0,0,4
1460,578,0,1,1,0,1
1461,611,2,2,0,0,2
1462,616,1,1,0,0,3
1463,517,0,1,1,0,2
1464,637,2,2,1,0,2
1465,806,0,1,0,0,1
1466,633,0,1,0,0,1
1467,624,1,2,0,0,2
1468,691,0,1,0,0,4
1469,819,1,4,0,0,3
1470,568,1,2,1,0,1
1471,806,0,1,1,0,3
1472,726,2,1,1,0,1
1473,552,0,2,0,0,2
1474,755,1,2,1,0,1
1475,634,0,1,0,0,1
1476,756,0,2,1,0,1
1477,776,0,1,1,0,2
1478,649,0,1,0,0,3
1479,595,1,2,1,0,1
1480,646,0,1,1,0,1
1481,592,2,2,0,0,2
1482,574,0,1,1,0,1
1483,850,0,2,1,0,2
1484,850,2,2,1,0,1
1485,475,0,2,0,0,3
1486,642,0,1,1,0,2
1487,710,2,1,1,0,4
1488,596,2,4,0,0,1
1489,609,0,1,1,0,2
1490,797,2,2,0,0,1
1491,504,1,1,0,0,3
1492,735,2,1,0,0,3
1493,680,2,1,0,0,1
1494,449,0,2,1,0,4
1495,685,1,1,1,0,4
1496,569,2,2,0,0,2
1497,631,0,2,0,0,2
1498,595,1,2,1,0,1
1499,461,0,1,1,0,1
1500,630,0,1,1,0,3
1501,661,0,2,1,0,1
1502,796,1,2,0,0,2
1503,710,0,1,0,0,3
1504,741,0,2,0,0,1
1505,606,1,1,0,0,3
1506,747,0,2,0,0,1
1507,549,1,1,0,0,3
1508,576,0,2,1,0,2
1509,528,0,1,0,0,2
1510,535,0,1,1,0,2
1511,575,2,2,0,0,2
1512,656,0,2,1,0,2
1513,440,0,2,0,0,3
1514,539,2,2,1,0,2
1515,850,2,1,1,0,2
1516,646,0,1,0,0,2
1517,744,0,2,1,0,4
1518,710,2,2,0,0,2
1519,544,0,1,1,0,4
1520,723,1,1,1,0,4
1521,507,2,2,1,0,1
1522,787,0,1,1,0,2
1523,598,2,2,1,0,3
1524,796,0,2,1,0,4
1525,569,2,1,1,0,3
1526,711,0,2,0,0,2
1527,661,1,1,0,0,2
1528,415,0,1,1,0,1
1529,578,2,2,0,0,1
1530,611,0,2,1,0,1
1531,600,0,2,1,0,1
1532,661,1,1,1,0,1
1533,850,0,1,1,0,2
1534,573,1,1,1,0,3
1535,764,2,1,1,0,2
1536,838,0,2,0,0,2
1537,821,0,1,1,0,1
1538,607,2,1,1,0,2
1539,558,0,1,1,0,2
1540,530,1,2,1,0,1
1541,654,1,1,0,0,2
1542,530,0,1,1,0,2
1543,656,2,1,1,0,4
1544,520,2,2,1,0,3
1545,602,1,1,1,0,3
1546,701,1,1,1,0,3
1547,653,2,2,1,0,1
1548,668,2,2,1,0,1
1549,652,0,1,0,0,3
1550,639,2,2,1,0,4
1551,730,2,2,1,0,4
1552,780,0,1,1,0,2
1553,592,0,2,1,0,2
1554,628,0,2,1,0,2
1555,658,0,1,1,0,2
1556,850,2,2,1,0,1
1557,515,1,1,1,0,2
1558,571,0,2,1,0,2
1559,760,1,2,1,0,3
1560,720,1,1,0,0,3
1561,632,1,2,1,0,3
1562,694,1,2,1,0,1
1563,559,2,1,1,0,2
1564,773,1,2,0,0,3
1565,581,0,2,0,0,2
1566,524,1,2,0,0,2
1567,713,0,1,0,0,4
1568,676,0,1,1,0,2
1569,651,1,1,0,0,3
1570,717,2,2,1,0,3
1571,594,0,1,0,0,1
1572,716,0,1,0,0,3
1573,668,0,1,1,0,2
1574,678,1,1,1,0,1
1575,545,0,2,0,0,1
1576,613,0,2,1,0,2
1577,687,2,2,1,0,1
1578,715,0,1,0,0,1
1579,618,1,1,1,0,3
1580,721,0,1,1,0,2
1581,445,1,2,1,0,2
1582,690,0,2,1,0,2
1583,709,0,2,0,0,3
1584,671,2,2,1,0,3
1585,538,0,1,1,0,2
1586,735,0,2,0,0,2
1587,592,0,2,1,0,2
1588,747,0,1,1,0,4
1589,675,1,1,1,0,2
1590,632,2,2,0,0,2
1591,621,0,2,1,0,2
1592,521,2,1,0,0,1
1593,591,2,1,1,0,2
1594,706,1,2,1,0,1
1595,677,0,2,0,0,2
1596,769,1,1,0,0,1
1597,771,0,1,1,0,1
1598,601,1,1,0,0,3
1599,670,0,2,1,0,3
1600,517,0,1,0,0,1
1601,834,0,2,0,0,3
1602,571,0,3,0,0,3
1603,576,1,1,1,0,2
1604,718,0,1,1,0,1
1605,636,1,2,1,0,1
1606,566,1,2,0,0,2
1607,711,0,2,1,0,4
1608,574,0,2,0,0,2
1609,619,0,1,0,0,2
1610,588,0,2,1,0,1
1611,760,1,1,0,0,3
1612,665,0,1,0,0,4
1613,739,1,2,1,0,1
1614,641,0,3,1,0,4
1615,685,1,1,1,0,1
1616,594,0,2,1,0,3
1617,557,2,2,1,0,2
1618,697,0,2,0,0,1
1619,656,0,1,1,0,1
1620,712,1,2,1,0,3
1621,689,2,1,1,0,2
1622,697,0,2,0,0,1
1623,589,0,1,0,0,2
1624,525,2,2,0,0,1
1625,680,0,2,0,0,3
1626,617,0,2,1,0,1
1627,680,0,1,0,0,1
1628,662,2,2,1,0,1
1629,736,1,1,1,0,3
1630,657,1,1,1,0,4
1631,350,2,1,1,0,4
1632,617,0,1,0,0,1
1633,562,0,1,0,0,2
1634,705,2,2,1,0,1
1635,516,0,1,1,0,2
1636,573,0,2,0,0,2
1637,538,2,2,0,0,1
1638,699,0,1,0,0,2
1639,504,1,2,1,0,1
1640,583,2,1,0,0,3
1641,712,2,2,0,0,4
1642,626,2,1,1,0,4
1643,631,0,1,0,0,2
1644,663,0,1,1,0,2
1645,506,1,1,0,0,3
1646,570,1,1,0,0,3
1647,703,0,2,1,0,3
1648,698,1,1,0,0,2
1649,731,2,2,0,0,3
1650,625,0,2,0,0,2
1651,634,2,1,1,0,1
1652,616,0,1,1,0,4
1653,500,0,1,0,0,4
1654,446,0,2,0,0,1
1655,669,0,1,0,0,3
1656,581,1,1,0,0,1
1657,704,1,3,0,0,4
1658,748,0,1,1,0,3
1659,680,2,2,1,0,1
1660,655,0,2,0,0,2
1661,690,1,2,1,0,1
1662,695,1,1,1,0,2
1663,700,1,1,0,0,2
1664,773,0,1,1,0,4
1665,749,0,2,1,0,3
1666,611,0,1,0,0,3
1667,606,2,2,1,0,3
1668,554,0,1,0,0,1
1669,567,0,2,1,0,2
1670,559,2,1,0,0,1
1671,594,1,2,1,0,3
1672,513,0,2,0,0,2
1673,652,1,1,1,0,1
1674,680,1,1,1,0,3
1675,784,2,2,0,0,2
1676,812,2,3,0,0,3
1677,784,2,2,0,0,2
1678,570,0,1,0,0,1
1679,712,0,1,0,0,3
1680,705,2,1,1,0,2
1681,681,2,2,1,0,1
1682,620,0,1,0,0,3
1683,711,0,1,1,0,4
1684,613,0,1,0,0,1
1685,613,1,1,0,0,1
1686,682,2,2,1,0,2
1687,850,2,1,1,0,2
1688,601,0,2,1,0,3
1689,595,2,1,0,0,2
1690,675,2,2,1,0,2
1691,591,2,1,1,0,1
1692,602,0,2,0,0,1
1693,554,2,1,1,0,2
1694,541,0,1,1,0,2
1695,506,0,2,0,0,2
1696,814,1,2,0,0,3
1697,683,0,2,0,0,1
1698,485,1,2,0,0,4
1699,696,1,2,0,0,1
1700,608,0,2,0,0,1
1701,792,0,4,1,0,3
1702,686,2,2,0,0,1
1703,790,1,1,0,0,3
1704,654,0,1,1,0,1
1705,452,0,1,1,0,2
1706,719,2,1,0,0,2
1707,707,0,2,0,0,2
1708,699,0,1,0,0,3
1709,850,2,2,1,0,1
1710,828,2,1,0,0,1
1711,850,1,2,1,0,1
1712,712,2,1,1,0,3
1713,634,0,1,0,0,3
1714,730,1,1,0,0,3
1715,685,1,2,1,0,3
1716,809,2,1,1,0,2
1717,707,2,1,0,0,2
1718,648,2,1,0,0,1
1719,760,2,2,1,0,4
1720,805,1,2,1,0,2
1721,585,0,2,0,0,2
1722,595,2,1,1,0,1
1723,630,0,2,0,0,3
1724,627,1,2,0,0,1
1725,631,1,2,1,0,2
1726,776,1,1,1,0,2
1727,676,2,2,1,0,2
1728,758,2,2,0,0,2
1729,637,0,2,1,0,2
1730,850,0,2,0,0,1
1731,601,2,2,0,0,3
1732,735,0,1,0,0,3
1733,614,1,2,1,0,1
1734,672,1,2,1,0,1
1735,642,0,1,0,0,1
1736,633,1,1,0,0,1
1737,769,2,1,1,0,2
1738,796,2,1,0,0,3
1739,715,0,2,0,0,1
1740,695,0,1,0,0,3
1741,747,0,2,1,0,1
1742,584,1,1,0,0,4
1743,476,0,1,1,0,2
1744,850,0,1,1,0,2
1745,529,0,1,0,0,1
1746,584,2,1,1,0,4
1747,586,1,1,0,0,2
1748,674,1,1,0,0,2
1749,552,0,2,0,0,3
1750,601,1,2,1,0,2
1751,541,0,1,0,0,1
1752,744,1,1,0,0,3
1753,595,2,2,0,0,1
1754,724,1,2,0,0,2
1755,533,2,1,1,0,4
1756,618,0,2,1,0,2
1757,523,1,1,1,0,2
1758,642,1,1,0,0,1
1759,584,0,2,0,0,2
1760,521,0,1,1,0,2
1761,662,0,2,0,0,2
1762,758,0,1,1,0,2
1763,717,0,1,0,0,2
1764,611,0,2,1,0,2
1765,766,1,2,1,0,3
1766,636,0,2,1,0,2
1767,814,0,2,1,0,3
1768,760,2,2,0,0,1
1769,607,1,2,1,0,2
1770,725,2,1,0,0,2
1771,600,0,1,1,0,2
1772,656,1,2,1,0,1
1773,640,2,1,0,0,2
1774,439,0,2,0,0,1
1775,549,0,1,0,0,2
1776,622,0,2,0,0,2
1777,715,0,1,0,0,2
1778,657,0,1,1,0,3
1779,703,0,2,0,0,2
1780,802,0,2,0,0,2
1781,793,2,1,0,0,2
1782,554,0,2,0,0,2
1783,533,2,2,1,0,2
1784,658,0,1,1,0,2
1785,713,1,2,1,0,2
1786,711,2,2,0,0,2
1787,669,0,1,0,0,1
1788,439,0,1,1,0,3
1789,763,2,2,1,0,2
1790,697,1,2,1,0,4
1791,702,2,2,0,0,2
1792,686,2,1,1,0,3
1793,629,2,2,1,0,2
1794,823,0,2,0,0,2
1795,683,1,1,1,0,2
1796,555,0,1,0,0,2
1797,647,1,1,0,0,3
1798,714,0,3,0,0,4
1799,850,2,2,1,0,2
1800,713,0,2,1,0,4
1801,452,0,1,1,0,1
1802,683,2,1,0,0,1
1803,577,0,1,0,0,1
1804,552,0,1,1,0,2
1805,769,1,2,0,0,1
1806,691,0,2,0,0,2
1807,818,0,1,1,0,3
1808,739,0,2,0,0,3
1809,639,0,2,1,0,3
1810,651,0,2,1,0,4
1811,779,0,2,1,0,1
1812,850,1,1,0,0,2
1813,829,0,2,0,0,2
1814,579,1,2,1,0,1
1815,510,0,1,1,0,1
1816,531,0,1,0,0,1
1817,628,1,1,0,0,2
1818,633,2,2,1,0,1
1819,714,2,2,1,0,3
1820,604,2,1,1,0,1
1821,630,2,2,0,0,2
1822,850,2,1,1,0,1
1823,788,1,1,1,0,4
1824,798,0,1,1,0,2
1825,770,1,1,0,0,3
1826,569,1,2,1,0,1
1827,425,2,2,1,0,1
1828,547,2,2,0,0,1
1829,725,1,1,0,0,3
1830,506,0,2,1,0,2
1831,632,0,2,1,0,2
1832,620,0,1,0,0,1
1833,663,1,1,0,0,1
1834,700,2,2,1,0,3
1835,696,1,1,1,0,2
1836,767,2,2,1,0,1
1837,561,0,2,0,0,4
1838,350,1,2,0,0,2
1839,706,0,1,1,0,4
1840,464,2,1,1,0,2
1841,501,0,1,0,0,2
1842,745,2,2,1,0,2
1843,587,0,2,0,0,2
1844,667,0,2,1,0,3
1845,737,0,1,1,0,2
1846,485,2,1,0,0,1
1847,590,2,1,1,0,2
1848,518,1,1,1,0,2
1849,581,2,2,0,0,1
1850,785,1,2,1,0,2
1851,799,0,1,1,0,4
1852,698,2,1,1,0,2
1853,730,0,1,0,0,3
1854,740,1,1,0,0,2
1855,785,0,1,1,0,3
1856,527,2,1,0,0,1
1857,544,0,1,1,0,1
1858,705,0,2,1,0,4
1859,684,0,2,1,0,2
1860,639,2,1,1,0,1
1861,565,1,2,1,0,2
1862,481,0,1,0,0,3
1863,731,2,1,0,0,1
1864,607,0,1,1,0,3
1865,760,0,2,1,0,1
1866,559,0,1,1,0,4
1867,715,0,1,1,0,2
1868,656,0,2,1,0,2
1869,652,1,1,0,0,2
1870,624,2,2,0,0,2
1871,634,2,1,0,0,2
1872,850,2,2,1,0,3
1873,659,1,1,0,0,2
1874,529,2,1,1,0,2
1875,572,2,1,1,0,1
1876,640,1,4,1,0,2
1877,770,2,2,0,0,4
1878,648,2,2,1,0,2
1879,579,0,1,1,0,1
1880,589,1,2,0,0,2
1881,530,2,2,1,0,2
1882,831,0,2,1,0,1
1883,790,1,1,1,0,1
1884,656,0,2,0,0,2
1885,563,2,2,1,0,1
1886,667,2,1,1,0,2
1887,613,2,1,0,0,2
1888,429,0,2,1,0,4
1889,665,0,1,1,0,1
1890,731,0,2,1,0,2
1891,584,0,2,1,0,2
1892,634,1,1,0,0,1
1893,488,0,2,1,0,2
1894,535,2,1,0,0,3
1895,776,0,2,1,0,1
1896,850,2,2,1,0,2
1897,673,2,2,0,0,2
1898,850,1,1,1,0,3
1899,627,2,1,1,0,1
1900,570,0,1,1,0,2
1901,796,2,2,1,0,4
1902,773,2,1,1,0,2
1903,752,2,2,1,0,2
1904,625,2,1,1,0,4
1905,535,1,1,1,0,1
1906,786,0,2,0,0,1
1907,620,0,2,1,0,4
1908,605,2,2,1,0,3
1909,670,2,2,0,0,1
1910,617,2,1,1,0,3
1911,595,0,2,0,0,3
1912,687,1,1,0,0,1
1913,757,1,2,1,0,1
1914,746,2,1,1,0,1
1915,503,2,1,1,0,1
1916,543,1,1,0,0,3
